mesh,mesh_variant,point_id,distance_bin,bin_min,bin_max,x,y,z,nearest_distance_proxy_norm,local_edge_mean_norm,local_area_norm,local_aspect_ratio,local_quality,local_normal_variation,point_index,boundary,seed,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid,dataset,walks
bunny,original,13,3,0.3,0.6,-0.145706594,0.0149500212,-0.0326339751,0.33289070063870685,0.005739426989453782,1.3497869240749735e-05,1.3945155894711079,0.9296196146782888,0.1694496665477148,61,neumann,19601,-0.163390547,0.0001,4.99999987e-05,-0.17139779,-0.175501049,0.00410325825,0.166918412,0.00800724328,0.0121105015,0.0126028694,0.011978549,0.0406610705,0.0367323235,54.59375,71.2070312,256,256,0,0,1,part1_bias,256
bunny,original,14,3,0.3,0.6,-0.141932428,0.166164324,0.16737175,0.5397451242196939,0.004513341128645487,7.2318888329043e-06,1.9510447533064301,0.7677102020111176,0.0033964562204411575,62,neumann,19601,0.191603646,0.0001,4.99999987e-05,0.193248898,0.198902741,0.00565384328,0.431712538,0.00164525211,0.00729909539,0.00672276039,0.00637255423,0.0115700494,0.0103960196,25.015625,29.9648438,256,256,0,0,1,part1_bias,256
bunny,original,15,3,0.3,0.6,0.165859744,-0.00243314472,-0.0700037852,0.5721701140129983,0.006214419770313514,1.5763654734005454e-05,1.4047715577593338,0.922829427389477,0.0032145048637764275,63,neumann,19601,0.0934228078,0.0001,4.99999987e-05,0.0816900879,0.102815188,0.0211251006,0.985336363,0.0117327198,0.00939238071,0.0112454332,0.010193048,0.0323737003,0.026597945,34.6679688,46.171875,256,256,0,0,1,part1_bias,256
bunny,original,16,3,0.3,0.6,-0.0569132529,0.0861814246,-0.167091504,0.5308738517021863,0.005445087319278706,9.112074468073813e-06,2.2226505292613288,0.6497563628407937,0.04752189939372653,64,neumann,19601,-0.137823328,0.0001,4.99999987e-05,-0.149043232,-0.158050433,0.0090072006,0.417974174,0.0112199038,0.0202271044,0.0107105598,0.0108380979,0.0293673184,0.0300708767,38.6835938,45.8828125,256,256,0,0,1,part1_bias,256
bunny,original,17,3,0.3,0.6,0.113617323,0.168857753,-0.0109422961,0.3885132206371773,0.005752115453380764,1.317918868966276e-05,1.5229189707399013,0.8942588739725646,0.001313186759217248,65,neumann,19601,0.271532774,0.0001,4.99999987e-05,,,,,,,,,,,,,,,,,0,part1_bias,256
bunny,original,18,3,0.3,0.6,0.116341144,-0.0378473513,0.0527696274,0.44386919727186935,0.007251759391086687,2.244880357365889e-05,1.1848826449141183,0.9811578189559745,0.0016304058386852709,66,neumann,19601,0.13126342,0.0001,4.99999987e-05,0.1037568,0.123182327,0.0194255263,0.658776104,0.0275066197,0.00808109343,0.0147304749,0.0147558218,0.0555486456,0.0557399765,44.8320312,54.734375,256,256,0,0,1,part1_bias,256
bunny,original,19,3,0.3,0.6,-0.206184343,0.061395511,0.0673949867,0.5169462908975928,0.005844815933676612,1.4659169721141778e-05,1.1336370072344846,0.9881352561046716,0.0025712526692226088,67,neumann,19601,-0.0773938447,0.0001,4.99999987e-05,-0.0733902454,-0.0820203274,0.00863008201,0.767265558,0.00400359929,0.00462648273,0.00593090104,0.00531594129,0.00900495052,0.00723436335,22.8632812,26.1015625,256,256,0,0,1,part1_bias,256
bunny,original,20,3,0.3,0.6,-0.144615397,-0.032241337,-0.0559634902,0.45148817586510626,0.006478380035748159,1.5788665784418172e-05,1.7163227442366378,0.8257851067465032,0.3265283664390986,68,neumann,19601,-0.232820213,0.0001,4.99999987e-05,-0.225378394,-0.251707345,0.0263289511,1.00882578,0.00744181871,0.0188871324,0.0136061646,0.0124914451,0.0473926961,0.0399452671,37.8203125,53.0195312,256,256,0,0,1,part1_bias,256
bunny,original,21,3,0.3,0.6,0.0453369617,0.00182685757,0.178367674,0.5632918192220991,0.005598313248089929,1.1905653898200171e-05,1.6716942900338274,0.8424977281942649,0.02973005458174338,69,neumann,19601,0.225531489,0.0001,4.99999987e-05,0.238130584,0.23456955,0.0035610348,0.185715526,0.0125990957,0.0090380609,0.00884932559,0.0103243478,0.0200475045,0.0272875912,30.015625,39.6445312,256,256,0,0,1,part1_bias,256
bunny,original,22,3,0.3,0.6,-0.00185252039,-0.0555358306,-0.00924431439,0.3604707805588471,0.006447262181846966,1.531560050883074e-05,1.816086996867246,0.8032329755129605,0.020026840214185253,70,neumann,19601,-0.0666326657,0.0001,4.99999987e-05,-0.104550011,-0.0678857863,0.0366642252,1.20653999,0.0379173458,0.0012531206,0.0148044033,0.0155825038,0.0561076142,0.0621604919,53.6679688,67.7109375,256,256,0,0,1,part1_bias,256
bunny,original,23,3,0.3,0.6,0.0137467328,0.139786586,-0.153557196,0.4906469883230316,0.005467268327115716,1.046101783949705e-05,1.9546388451361092,0.7572739484644909,0.09236807075649604,71,neumann,19601,-2.38716602e-05,0.0001,4.99999987e-05,-0.00239828764,-0.00112368667,0.00127460097,0.0590617061,0.00237441598,0.00109981501,0.0107846037,0.0107952328,0.0297747646,0.0298334863,45.4960938,63.9960938,256,256,0,0,1,part1_bias,256
bunny,original,0,4,0.6,1.0,-0.119972147,-0.0806263313,0.130840808,0.6255723574720307,0.005169367022023663,1.0115516565606703e-05,1.6049680667068116,0.8427670501797373,0.0382698197297198,72,neumann,19601,-0.0697576702,0.0001,4.99999987e-05,-0.0604622215,-0.0528753586,0.00758686289,0.321267694,0.00929544866,0.0168823116,0.0119814333,0.0116329603,0.0367500149,0.0346433967,35.7226562,40.9179688,256,256,0,0,1,part1_bias,256
bunny,original,1,4,0.6,1.0,0.0432558507,-0.137836963,0.0760126561,0.7147609639398163,0.005594085194917337,1.2446365708831615e-05,1.5113271910727628,0.8941251257146124,0.034112443946133476,73,neumann,19601,-0.0185684562,0.0001,4.99999987e-05,-0.0109837977,-0.0127000175,0.00171621982,0.0672440454,0.00758465845,0.00586843863,0.0126478896,0.0128733665,0.0409520902,0.0424252301,30.9257812,44.0976562,256,256,0,0,1,part1_bias,256
bunny,original,2,4,0.6,1.0,0.0735844821,-0.177804902,-0.0255905464,0.8790832087509877,0.007761140362502917,2.0905690239464215e-05,2.0265925925155943,0.7457796019138863,0.008528534159739679,74,neumann,19601,-0.129810959,0.0001,4.99999987e-05,-0.123586275,-0.123843022,0.000256747007,0.0125920493,0.00622468442,0.00596793741,0.0097289905,0.010659622,0.0242312346,0.029088648,29.0703125,30.4882812,256,256,0,0,1,part1_bias,256
bunny,original,3,4,0.6,1.0,0.102928393,-0.123140618,-0.184098393,0.9790646299048135,0.005263876368379489,6.840621974117129e-06,2.308833225863084,0.5149364168096635,0.032769261621910774,75,neumann,19601,-0.204310626,0.0001,4.99999987e-05,-0.198606133,-0.20706135,0.00845521688,0.563486099,0.00570449233,0.00275072455,0.00779130403,0.00721288798,0.0155403316,0.0133185927,21.9414062,26.859375,256,256,0,0,1,part1_bias,256
bunny,original,4,4,0.6,1.0,-0.163033605,-0.179667503,0.0433699265,0.9429263367082971,0.005786297926735763,1.2626290688495357e-05,1.7253376797491926,0.832219782214559,0.031595043835630464,76,neumann,19601,-0.299331188,0.0001,4.99999987e-05,-0.298033983,-0.296866149,0.00116783381,0.0721127763,0.00129720569,0.00246503949,0.00766397128,0.00852957647,0.0150365327,0.018624939,22.7460938,25,256,256,0,0,1,part1_bias,256
bunny,original,5,4,0.6,1.0,0.156086445,0.0447133482,0.190074876,0.7670587616691409,0.00544437229962468,1.1027532990948251e-05,1.7071190324960357,0.8222295518950402,0.001981397132411337,77,neumann,19601,0.390874684,0.0001,4.99999987e-05,0.38682124,0.393356472,0.00653523207,0.454012275,0.00405344367,0.0024817884,0.00776618766,0.00662720762,0.0154403001,0.0112434896,26.1914062,24.0351562,256,256,0,0,1,part1_bias,256
bunny,original,6,4,0.6,1.0,0.0989037976,0.158642575,0.188908637,0.6920487234695449,0.0045450091492367315,8.043114684229634e-06,1.4162251356454396,0.8750171477201153,0.0017387761266491146,78,neumann,19601,0.446455002,0.0001,4.99999987e-05,0.447068155,0.451894701,0.00482654572,0.386026263,0.000613152981,0.0054396987,0.00656527048,0.00593688292,0.0110343108,0.00902312435,26.1601562,26.6328125,256,256,0,0,1,part1_bias,256
bunny,original,7,4,0.6,1.0,-0.217790172,0.0565860011,-0.0957516059,0.6595144459275645,0.005815694086496136,1.3828690454068487e-05,1.3788887747019387,0.9280646944156491,0.00793506202414529,79,neumann,19601,-0.256955773,0.0001,4.99999987e-05,-0.25838384,-0.260071218,0.00168737769,0.483529657,0.00142806768,0.00311544538,0.00174468756,0.00174402108,0.000779247202,0.000778652087,14.1445312,16.703125,256,256,0,0,1,part1_bias,256
bunny,original,8,4,0.6,1.0,-0.190041423,0.0514047518,-0.142416418,0.7008360387139231,0.005542980206098717,1.1231766210509241e-05,1.526522396955724,0.8114502266589522,0.009949992790841855,80,neumann,19601,-0.281053096,0.0001,4.99999987e-05,-0.281879753,-0.283102691,0.0012229383,0.0980625749,0.000826656818,0.00204959512,0.00670473324,0.00576526579,0.011508082,0.00850900169,23.8867188,26.640625,256,256,0,0,1,part1_bias,256
bunny,original,9,4,0.6,1.0,-0.107697763,-0.0890712813,-0.0972104669,0.6238481737046201,0.007106226408926501,1.6055036410723982e-05,2.3104659449151383,0.6676264782358146,0.24407677060219,81,neumann,19601,-0.293979526,0.0001,4.99999987e-05,-0.29806456,-0.283117205,0.0149473548,0.593795896,0.00408503413,0.0108623207,0.0121127674,0.0130587788,0.0375600979,0.0436561145,32.4570312,38.9882812,256,256,0,0,1,part1_bias,256
bunny,original,10,4,0.6,1.0,-0.00192253746,-0.111645013,0.148932368,0.7079798385772562,0.005514800247816881,1.1586402455030914e-05,1.5215747902697523,0.8514470226472268,0.02040261287326739,82,neumann,19601,0.0353648141,0.0001,4.99999987e-05,0.0425682291,0.0381675661,0.00440066308,0.190652996,0.00720341504,0.00280275196,0.011483931,0.0115971239,0.0337614492,0.0344302803,32.2617188,32.3203125,256,256,0,0,1,part1_bias,256
bunny,original,11,4,0.6,1.0,0.114343867,-0.110325351,-0.182348445,0.9602584636661631,0.005263876368379489,6.840621974117129e-06,2.308833225863084,0.5149364168096635,0.032769261621910774,83,neumann,19601,-0.17832993,0.0001,4.99999987e-05,-0.181681857,-0.18748562,0.00580376387,0.378020287,0.0033519268,0.00915569067,0.00795643404,0.00739561394,0.0162060391,0.0140019469,23.9257812,24.8554688,256,256,0,0,1,part1_bias,256
bunny,original,12,4,0.6,1.0,-0.143275395,-0.110807627,0.0813221112,0.6839147320031943,0.005558335425074413,1.1262803920147628e-05,1.7536248982398854,0.80218526465486,0.04523605735014299,84,neumann,19601,-0.172760934,0.0001,4.99999987e-05,-0.151749924,-0.185529858,0.033779934,1.51492918,0.0210110098,0.0127689242,0.0120293805,0.0102676488,0.0370447338,0.0269887019,35.1328125,32.4609375,256,256,0,0,1,part1_bias,256
bunny,original,13,4,0.6,1.0,0.0520934463,-0.082233578,-0.141256347,0.6908877739366597,0.007225137017839702,1.3670680767076169e-05,1.781231480292638,0.5583604879730506,0.08567581281332255,85,neumann,19601,-0.171396479,0.0001,4.99999987e-05,-0.159052998,-0.165701494,0.00664849579,0.275139004,0.0123434812,0.00569498539,0.0122089833,0.0119541502,0.0381591767,0.0365828387,29.0351562,46.8320312,256,256,0,0,1,part1_bias,256
bunny,original,14,4,0.6,1.0,0.20804511,-0.0256113689,-0.0533502214,0.7198881598339679,0.00598837716003968,1.4095521662708685e-05,1.5772917899400969,0.8773133336811366,0.005331821355648876,86,neumann,19601,0.129083514,0.0001,4.99999987e-05,0.126638025,0.134090796,0.00745277107,0.679361165,0.00244548917,0.0050072819,0.00584939495,0.00511986855,0.00875914749,0.0067105419,20.6445312,24.53125,256,256,0,0,1,part1_bias,256
bunny,original,15,4,0.6,1.0,-0.0401570834,-0.145803303,-0.114336617,0.7938746602601218,0.006925187855834217,1.6150001182202485e-05,2.1609006859916193,0.7140530049520167,0.16956484321873477,87,neumann,19601,-0.300296992,0.0001,4.99999987e-05,-0.295759052,-0.297992736,0.00223368406,0.103791557,0.00453794003,0.00230425596,0.0117288679,0.00979099609,0.0352169797,0.02454108,27.3710938,30.6640625,256,256,0,0,1,part1_bias,256
bunny,original,16,4,0.6,1.0,0.123203456,-0.13034226,0.0229024198,0.7541285603678388,0.007231923879938799,2.061739840043299e-05,1.5291533731833538,0.8847413885052715,0.004005300009402246,88,neumann,19601,0.0157636162,0.0001,4.99999987e-05,0.0212301686,0.013723244,0.00750692468,0.335672945,0.00546655245,0.00204037223,0.0109273149,0.011435492,0.0305679925,0.033477243,29.9492188,35.5273438,256,256,0,0,1,part1_bias,256
bunny,original,17,4,0.6,1.0,-0.0956024602,-0.0959946662,-0.182432234,0.833577236190435,0.004444611385919068,5.068119448706082e-06,2.0542212594565377,0.5426820586874214,0.33091499578067624,89,neumann,19601,-0.374029368,0.0001,4.99999987e-05,-0.383464843,-0.38830927,0.00484442711,0.330665052,0.00943547487,0.014279902,0.00776748359,0.00688207243,0.015445454,0.0121249072,24.6523438,25.8671875,256,256,0,0,1,part1_bias,256
bunny,original,18,4,0.6,1.0,-0.00800199155,0.168670878,0.19678022,0.6388928756345218,0.005712993222434124,1.1898737504656536e-05,1.7974011839219153,0.7996946692187601,0.002687594769848182,90,neumann,19601,0.357449114,0.0001,4.99999987e-05,0.354495227,0.364004701,0.00950947404,0.897327542,0.00295388699,0.00655558705,0.00677490514,0.00382164493,0.0117502315,0.00373887247,23.6289062,26.046875,256,256,0,0,1,part1_bias,256
bunny,original,19,4,0.6,1.0,-0.207951158,0.183810994,-0.166529208,0.6984745651088687,0.0059233728317667975,1.43811989694434e-05,1.3861013256574128,0.9303742402646921,0.1307357036853883,91,neumann,19601,-0.190669373,0.0001,4.99999987e-05,-0.190669999,-0.190868393,0.00019839406,0.0305794645,6.2584877e-07,0.000199019909,0.00364914304,0.00283767702,0.00340895867,0.00206141733,17.4882812,20.84375,256,256,0,0,1,part1_bias,256
bunny,original,20,4,0.6,1.0,0.109053016,0.174469128,-0.146110892,0.6665411809606523,0.0046399545501918625,8.011185331585973e-06,1.5040135666194887,0.8286398093605521,0.1120782830525942,92,neumann,19601,0.137411237,0.0001,4.99999987e-05,0.129167318,0.133721128,0.00455380976,0.275457919,0.00824391842,0.00369010866,0.00832402334,0.00820675679,0.0177380778,0.0172418188,27.7851562,28.3320312,256,256,0,0,1,part1_bias,256
bunny,original,21,4,0.6,1.0,-0.00825980026,0.124331459,0.204406217,0.6052382756089898,0.005553263597869087,1.1427135686667993e-05,1.7311704648353257,0.8173903108404481,0.004508818117202902,93,neumann,19601,0.320477873,0.0001,4.99999987e-05,0.322625667,0.315256476,0.00736919045,0.569323957,0.00214779377,0.00522139668,0.0061855223,0.00675723376,0.00979473535,0.0116890138,26.1640625,29.140625,256,256,0,0,1,part1_bias,256
bunny,original,22,4,0.6,1.0,0.0911224335,-0.0995558426,0.0748498514,0.6307915029448594,0.00666705526975492,1.91900946018354e-05,1.0802794219100895,0.9960400702873713,0.004954309918590989,94,neumann,19601,0.0664164424,0.0001,4.99999987e-05,0.0606073774,0.0814487189,0.0208413415,0.797507524,0.00580906495,0.0150322765,0.0136452857,0.0124868117,0.0476656184,0.0399156399,30.7109375,41.703125,256,256,0,0,1,part1_bias,256
bunny,original,23,4,0.6,1.0,-0.068526499,-0.19553487,0.115663975,0.965260399976196,0.005395416386195478,1.1413945115408574e-05,1.5484872841854427,0.8785885117824316,0.016750882724935783,95,neumann,19601,-0.148397386,0.0001,4.99999987e-05,-0.150130108,-0.148688391,0.00144171715,0.100831091,0.00173272192,0.000291004777,0.00698723597,0.00731010316,0.0124982949,0.0136800278,20.359375,27.546875,256,256,0,0,1,part1_bias,256
spot,original,0,1,0.05,0.15,0.175492898,0.508770585,0.363037527,0.08790032699131115,0.01873922480778658,0.0001378627511715167,1.5393406172229183,0.8802975978458492,0.009415860260529244,0,neumann,61577,1.04730105,0.0001,4.99999987e-05,1.49767458,1.43277597,0.0648986101,0.500429273,0.45037353,0.38547492,0.0624336898,0.0672511905,0.997879267,1.15781701,253.558594,283.90625,256,256,0,1,1,part1_bias,256
spot,original,1,1,0.05,0.15,-0.58936739,1.04223657,-0.397771597,0.14229619642193464,0.015566854771269333,0.00010336423075201939,1.182324820246563,0.9803555946815969,0.09504813274172737,1,neumann,61577,0.05509758,0.0001,4.99999987e-05,0.055027701,0.0321686566,0.0228590444,0.471038222,6.98789954e-05,0.0229289234,0.0252666511,0.0232614186,0.163431332,0.138519958,49.3125,38.7265625,256,256,0,0,1,part1_bias,256
spot,original,2,1,0.05,0.15,-0.509847581,-0.204413399,0.943444848,0.08932920760492435,0.01873873636078301,0.0001389211692581322,1.5133853991443647,0.889016860740699,0.005892848330571687,2,neumann,61577,0.229183853,0.0001,4.99999987e-05,0.216559649,0.12739636,0.0891632885,1.02236176,0.0126242042,0.101787493,0.0457282029,0.041483853,0.535313547,0.44055295,137.511719,145.886719,256,256,0,0,1,part1_bias,256
spot,original,3,1,0.05,0.15,0.291887581,0.18905288,0.999933839,0.07945597644317269,0.016399469829608028,0.00010360235748043512,1.5600712156694487,0.8611497570282093,0.00366247907717084,3,neumann,61577,1.4808743,0.0001,4.99999987e-05,1.59297371,1.60008729,0.00711357594,0.11905738,0.112099409,0.119212985,0.0329560004,0.0267921388,0.278041065,0.183761582,99.296875,123.167969,256,256,0,1,1,part1_bias,256
spot,original,4,1,0.05,0.15,0.699681878,-0.629527569,-0.101833299,0.13328011636344209,0.03141725551897927,0.0003968271493327393,1.4609982571271916,0.9073472850121662,0.024937266000995217,4,neumann,61577,-0.0316789895,0.0001,4.99999987e-05,-0.111150444,-0.0604243167,0.0507261269,0.419865996,0.079471454,0.0287453271,0.0625793859,0.0582346544,1.00254202,0.868166387,111.164062,110.539062,256,256,0,0,1,part1_bias,256
spot,original,5,1,0.05,0.15,0.470923036,0.758192837,-0.622084081,0.1188278117923908,0.012575413950203429,4.618158846039033e-05,2.234689322047279,0.6157930286356013,0.008354787082626455,5,neumann,61577,0.607031763,0.0001,4.99999987e-05,0.594816566,0.551748574,0.0430679917,0.388123065,0.0122151971,0.0552831888,0.0550328754,0.0559309088,0.775326014,0.800836265,114.714844,121.886719,256,256,0,0,1,part1_bias,256
spot,original,6,1,0.05,0.15,-0.414600581,-0.697184265,-0.281832814,0.09009080350362755,0.023163988891523653,0.00021067841688538594,1.5679298233219163,0.8753018285418933,0.0501877738602986,6,neumann,61577,-1.39361763,0.0001,4.99999987e-05,-1.54043627,-1.56109941,0.0206631422,0.198701844,0.146818638,0.16748178,0.0545730516,0.0494166352,0.762423813,0.625153005,145.773438,149.042969,256,256,0,0,1,part1_bias,256
spot,original,7,1,0.05,0.15,-0.162503451,0.0351070613,0.324985236,0.0572300704534558,0.022022233566027467,0.00018492694051574948,1.4367666332469473,0.853271796351005,0.001104744953440262,7,neumann,61577,0.197588846,0.0001,4.99999987e-05,,,,,,,,,,,,,,,,,0,part1_bias,256
spot,original,8,1,0.05,0.15,0.645824194,-0.539584637,-0.119691521,0.11079664000168883,0.03322353097084311,0.0004071947344189028,1.8024102601871803,0.8086291172754592,0.024785350903503162,8,neumann,61577,-0.0134519637,0.0001,4.99999987e-05,-0.0929623544,0.0453695953,0.13833195,1.04032767,0.0795103908,0.058821559,0.0675306022,0.0654380098,1.16745782,1.0962261,153.082031,142.296875,256,256,0,0,1,part1_bias,256
spot,original,9,1,0.05,0.15,0.491171867,-0.434042037,0.53090626,0.0656259085814414,0.020189481426276953,0.00014479458443000017,1.9169311163813607,0.7710909803254579,0.00926715943252554,9,neumann,61577,0.58803606,0.0001,4.99999987e-05,0.873086691,0.744127154,0.128959537,1.00393474,0.285050631,0.156091094,0.0641563088,0.0642967969,1.05370426,1.05832386,241.023438,285.027344,256,256,0,1,1,part1_bias,256
spot,original,10,1,0.05,0.15,-0.207137704,0.350952983,-0.801123381,0.05789610413821768,0.020292440088081367,0.00015478387281928432,1.7498734386978976,0.8259097510218306,0.019993787909893552,10,neumann,61577,-0.657308102,0.0001,4.99999987e-05,-0.791308641,-0.855866194,0.0645575523,0.642725706,0.13400054,0.198558092,0.0521568023,0.0482855923,0.696404994,0.596863627,166.140625,168.128906,256,256,0,0,1,part1_bias,256
spot,original,11,1,0.05,0.15,0.0418608338,0.0996609107,0.0811071023,0.07869836145101135,0.024302010611548592,0.0001942206569068111,2.252760302809886,0.691465614090202,0.005220719463574164,11,neumann,61577,0.222628862,0.0001,4.99999987e-05,,,,,,,,,,,,,,,,,0,part1_bias,256
spot,original,12,1,0.05,0.15,-0.40293169,0.699116826,0.181875929,0.12742481424696955,0.020757329868981544,0.00015013886278519278,2.0337947178574476,0.7468341371604756,0.037200966288708726,12,neumann,61577,0.47806108,0.0001,4.99999987e-05,0.620247006,0.598750949,0.0214960575,0.160294116,0.142185926,0.120689869,0.0654048398,0.0686980188,1.09511507,1.20817101,180.042969,182.25,256,256,0,1,1,part1_bias,256
spot,original,13,1,0.05,0.15,0.689719439,0.631762326,-0.439312696,0.12255548451626308,0.019019217578637018,0.00014608368616883744,1.4363676007770496,0.9130173174191831,0.0355089832152868,13,neumann,61577,0.882169008,0.0001,4.99999987e-05,0.954877377,1.07163501,0.116757631,1.13448882,0.0727083683,0.189466,0.0545887537,0.0483267531,0.762862623,0.597881675,104.992188,121.289062,256,256,0,1,1,part1_bias,256
spot,original,14,1,0.05,0.15,-0.407758594,0.0876876563,-0.716126919,0.0885112735566544,0.020964188708337658,0.00017603479500166833,1.3648637659040412,0.905771923654819,0.035557798459750455,14,neumann,61577,-1.0361979,0.0001,4.99999987e-05,-1.24118006,-1.28765965,0.0464795828,0.444924444,0.204982162,0.251461744,0.0565276667,0.047937572,0.818016589,0.588290751,132.765625,173.1875,256,256,0,0,1,part1_bias,256
spot,original,15,1,0.05,0.15,-0.0897094011,1.04607987,-0.0655632839,0.08346063893769924,0.008100324942581689,2.3623448599471298e-05,1.9112708828393805,0.780335639257362,0.05393647100742586,15,neumann,61577,0.890807211,0.0001,4.99999987e-05,0.904513657,0.932600915,0.0280872583,0.496223062,0.0137064457,0.041793704,0.0307312552,0.0258698277,0.241768986,0.171327472,73.3867188,96.5976562,256,256,1,1,1,part1_bias,256
spot,original,16,1,0.05,0.15,0.413705796,0.254681438,-0.78131032,0.08355865076643489,0.01963137887132195,0.00015365616814146685,1.3807795509426555,0.9006298167675699,0.03929239072208738,16,neumann,61577,-0.112923086,0.0001,4.99999987e-05,-0.159768388,-0.10659162,0.0531767681,0.431531221,0.046845302,0.00633146614,0.0608199202,0.0624071695,0.946959972,0.997031629,142.554688,157.570312,256,256,0,1,1,part1_bias,256
spot,original,17,1,0.05,0.15,-0.594999969,0.968380809,-0.512617588,0.14507319555207962,0.015566854771269333,0.00010336423075201939,1.182324820246563,0.9803555946815969,0.09504813274172737,17,neumann,61577,-0.139236748,0.0001,4.99999987e-05,-0.162068903,-0.203757092,0.0416881889,0.582397461,0.0228321552,0.0645203441,0.0328639299,0.0387153737,0.276489705,0.383713305,56.2382812,69.890625,256,256,0,0,1,part1_bias,256
spot,original,18,1,0.05,0.15,-0.497109383,-0.896579683,-0.0959504545,0.11184266461621004,0.02618512757822555,0.0002629034609273654,1.443789828361604,0.8589374518882061,0.04727940804781335,18,neumann,61577,-1.48963952,0.0001,4.99999987e-05,-1.66190577,-1.55462277,0.107282996,1.41017056,0.172266245,0.0649832487,0.0323205553,0.0437564775,0.267422289,0.490145147,94.25,119.535156,256,256,1,0,1,part1_bias,256
spot,original,19,1,0.05,0.15,-0.753643274,-0.246430308,0.0830651522,0.14406861341539126,0.027391575927687328,0.0003033722887731883,1.4551322226453884,0.9130642925941967,0.0034513529186896616,19,neumann,61577,-0.9170084,0.0001,4.99999987e-05,-1.0856725,-1.09414124,0.00846874714,0.0708128139,0.168664098,0.177132845,0.061479032,0.0581133999,0.967595875,0.864554822,159.390625,177.105469,256,256,0,1,1,part1_bias,256
spot,original,20,1,0.05,0.15,-0.623939931,0.601983845,-0.225569442,0.07174921672517323,0.0187751768787089,0.0001425900019322884,1.3422785542604974,0.9168665227459237,0.03707222698943132,20,neumann,61577,-0.247525528,0.0001,4.99999987e-05,-0.365894228,-0.380556673,0.0146624446,0.114508033,0.1183687,0.133031145,0.0608146973,0.0672316104,0.946797371,1.157143,167.15625,195.242188,256,256,0,1,1,part1_bias,256
spot,original,21,1,0.05,0.15,-0.320148736,0.0194316097,-0.920338511,0.1454089838078028,0.02270887321033029,0.00019946883891161206,1.5433160201722094,0.8657407979919515,0.016027370817472075,21,neumann,61577,-1.22105563,0.0001,4.99999987e-05,-1.28098583,-1.3001889,0.0192030668,0.230476379,0.0599302053,0.0791332722,0.041386541,0.0419314839,0.438488513,0.450111806,77.8476562,93.6601562,256,256,0,0,1,part1_bias,256
spot,original,22,1,0.05,0.15,-0.577782154,-0.295465291,0.937366426,0.10593392699837495,0.02111299143107663,0.00017841852868610443,1.3750074069652116,0.9049352587923069,0.011957879351322606,22,neumann,61577,0.0641189814,0.0001,4.99999987e-05,0.0380716361,0.000834221952,0.0372374132,0.456606537,0.0260473453,0.0632847622,0.0409322865,0.0406192318,0.428915739,0.42238003,107.242188,119.109375,256,256,1,0,1,part1_bias,256
spot,original,23,1,0.05,0.15,0.325978607,1.08102155,-0.305079907,0.07150790243474119,0.00903646204733749,3.34873588810002e-05,1.372852093180448,0.931469201200585,0.0802873724679793,23,neumann,61577,1.10192025,0.0001,4.99999987e-05,1.12229812,1.10322428,0.019073844,0.765958846,0.0203778744,0.00130403042,0.0143369138,0.0105640022,0.0526200607,0.0285691228,28.4140625,38.3359375,256,256,0,0,1,part1_bias,256
spot,original,0,2,0.15,0.3,-0.0302099232,-0.325094938,-0.904855967,0.2233584215069923,0.02710975318262268,0.00027362439175561155,1.77461873860359,0.8179498380008549,0.006068535415409452,24,neumann,61577,-1.2601608,0.0001,4.99999987e-05,-1.35344839,-1.39625406,0.0428056717,0.495731443,0.0932875872,0.136093259,0.0436764844,0.0426710285,0.488354653,0.466129094,80.34375,91.6328125,256,256,0,0,1,part1_bias,256
spot,original,1,2,0.15,0.3,-1.00044477,0.364955246,0.260165095,0.28420466436929526,0.023027310039985153,0.0002119274787538168,1.4040395621510111,0.9029783111390253,0.0005195762622197305,25,neumann,61577,-0.375324428,0.0001,4.99999987e-05,-0.410546988,-0.347529054,0.0630179346,0.818820775,0.0352225602,0.0277953744,0.0373440832,0.0396167301,0.3570126,0.401788235,52.3320312,47.34375,256,256,0,0,1,part1_bias,256
spot,original,2,2,0.15,0.3,0.484477401,1.01049316,-0.838338733,0.2211279324786336,0.01680921369167551,0.00010682212403851499,1.7193078045407817,0.8346457931830972,0.026997357390324384,26,neumann,61577,0.656631827,0.0001,4.99999987e-05,0.685207844,0.677034378,0.00817346573,0.161701113,0.0285760164,0.0204025507,0.0258249436,0.0247208104,0.170733497,0.156446323,49.5390625,41.4921875,256,256,0,0,1,part1_bias,256
spot,original,3,2,0.15,0.3,-0.978971124,-0.685116172,0.384194404,0.2671020437338252,0.030100457137756862,0.00036338466797957195,1.4661114626718947,0.9047245299795179,0.012024618552856562,27,neumann,61577,-1.27989292,0.0001,4.99999987e-05,-1.3067416,-1.3430239,0.0362823009,0.673923492,0.0268486738,0.0631309748,0.0290865656,0.0247498564,0.216583252,0.156814173,56.6835938,46.515625,256,256,0,0,1,part1_bias,256
